Epoch,Batch,Cost
0,0,0.007124107331037521
0,1,0.006307311821728945
0,2,0.006852133199572563
0,3,0.005695249419659376
0,4,0.006640002131462097
0,5,0.004203304182738066
0,6,0.005121721886098385
0,7,0.005220579914748669
0,8,0.0054687391966581345
0,9,0.004133820068091154
0,10,0.004160929936915636
0,11,0.00423757079988718
0,12,0.004253753926604986
0,13,0.003992794547230005
0,14,0.003978190943598747
0,15,0.003473482094705105
0,16,0.0031610054429620504
0,17,0.004507268778979778
0,18,0.0031737424433231354
0,19,0.0035544452257454395
0,20,0.003869835054501891
0,21,0.003632789943367243
0,22,0.0033776303753256798
0,23,0.0032086698338389397
0,24,0.00313567859120667
0,25,0.0036984446924179792
0,26,0.0036658591125160456
0,27,0.0029961541295051575
0,28,0.0034381242003291845
0,29,0.002770325168967247
0,30,0.0028914373833686113
0,31,0.0032522431574761868
0,32,0.003094226121902466
0,33,0.0029186969622969627
0,34,0.0028564671520143747
0,35,0.0025917922612279654
0,36,0.0023096727672964334
0,37,0.0024722390808165073
0,38,0.0030672855209559202
0,39,0.003344886936247349
0,40,0.0027888589538633823
0,41,0.0024404695723205805
0,42,0.002351761795580387
0,43,0.00303544825874269
0,44,0.002656910801306367
0,45,0.0028477762825787067
0,46,0.00254614744335413
