Epoch,Batch,Cost
0,0,0.007978974841535091
0,1,0.007566668558865786
0,2,0.006567299831658602
0,3,0.004230566788464785
0,4,0.004043491091579199
0,5,0.003782623680308461
0,6,0.002376089571043849
0,7,0.0027036010287702084
0,8,0.0018098092405125499
0,9,0.0015315652126446366
0,10,0.001406801980920136
0,11,0.0014325964730232954
0,12,0.0013391359243541956
0,13,0.0011547389440238476
0,14,0.0009876281255856156
0,15,0.0008770143031142652
0,16,0.0009727285359986126
0,17,0.0012759555829688907
0,18,0.0010711875511333346
0,19,0.0010391357354819775
0,20,0.0010875592706725001
0,21,0.0013056248426437378
0,22,0.0005407477146945894
0,23,0.0006075555575080216
0,24,0.0008717291639186442
0,25,0.0005330380517989397
0,26,0.0007688740734010935
0,27,0.0008924854337237775
0,28,0.000576054910197854
0,29,0.0006706760032102466
0,30,0.0007197739323601127
0,31,0.00041503366082906723
0,32,0.0005944210570305586
0,33,0.0004981637466698885
0,34,0.0005645027267746627
0,35,0.0003123737405985594
0,36,0.0003039704461116344
0,37,0.0005658988375216722
0,38,0.00022632612672168761
0,39,0.00018715154146775603
0,40,0.0002288103714818135
0,41,0.0001467512483941391
0,42,0.0002141954901162535
0,43,0.00020042379037477076
0,44,0.00018478665151633322
0,45,0.00016163269174285233
0,46,0.00013540653162635863
0,47,0.00015675337635912
0,48,0.00011272843403276056
0,49,0.00010407608351670206
0,50,0.00014822855882812291
0,51,8.291289850603789e-05
0,52,0.00011288853420410305
0,53,8.75391488079913e-05
0,54,0.00021891637879889458
0,55,9.133288403972983e-05
0,56,9.094820416066796e-05
0,57,0.0001232140202773735
0,58,0.00011260324390605092
0,59,8.879745291778818e-05
0,60,8.597774285590276e-05
0,61,7.262737926794216e-05
0,62,9.880857396638021e-05
0,63,8.939314284361899e-05
0,64,9.364236757392064e-05
0,65,0.00011066650768043473
0,66,6.63067476125434e-05
0,67,3.277263749623671e-05
0,68,7.754647231195122e-05
0,69,7.294058741535991e-05
0,70,4.917272963211872e-05
0,71,5.467477240017615e-05
0,72,6.512518302770332e-05
0,73,4.151030952925794e-05
0,74,6.003551243338734e-05
0,75,0.00030627625528723
0,76,5.021153992856853e-05
0,77,2.8190415832796134e-05
0,78,4.557810825644992e-05
0,79,0.00011173461098223925
0,80,4.189616447547451e-05
0,81,3.2660838769515976e-05
0,82,6.613902223762125e-05
0,83,4.558999353321269e-05
0,84,3.61857601092197e-05
0,85,4.5322420191951096e-05
0,86,0.0001661488349782303
0,87,4.2735657189041376e-05
