Epoch,Batch,Cost
0,0,0.007490240503102541
0,1,0.007266302593052387
0,2,0.005698138382285833
0,3,0.004141033627092838
0,4,0.004176108166575432
0,5,0.0036331668961793184
0,6,0.002352234674617648
0,7,0.0017720242030918598
0,8,0.002061441307887435
0,9,0.0015918394783511758
0,10,0.001282511162571609
0,11,0.00143635761924088
0,12,0.0008688789093866944
0,13,0.0015407102182507515
0,14,0.0011367728002369404
0,15,0.0009451385703869164
0,16,0.000711114436853677
0,17,0.0013098481576889753
0,18,0.0007707369513809681
0,19,0.0010134234325960279
0,20,0.0013383461628109217
0,21,0.0005150131764821708
0,22,0.000529186800122261
0,23,0.00042279361514374614
0,24,0.0015131139662116766
0,25,0.0002808297285810113
0,26,0.0003314729838166386
0,27,0.00044758140575140715
0,28,0.0001583430275786668
0,29,0.00020353990839794278
0,30,0.00029301224276423454
0,31,0.0002456449146848172
0,32,0.00013976029003970325
0,33,0.00024227044195868075
0,34,0.00016137374041136354
0,35,0.00019746804900933057
0,36,0.0001914893218781799
0,37,0.00021721873781643808
0,38,0.00026473437901586294
0,39,0.00017534360813442618
0,40,0.00016822217730805278
0,41,0.00013539500650949776
0,42,0.00018457675469107926
0,43,0.00012951223470736295
0,44,0.00014144173474051058
0,45,0.0004663623112719506
0,46,0.0002339990605833009
0,47,0.00014472697512246668
0,48,0.00021524015755858272
0,49,8.908084419090301e-05
0,50,0.00023684935877099633
0,51,0.0001386819640174508
0,52,8.119292760966346e-05
0,53,0.00012785395665559918
0,54,8.627832721685991e-05
0,55,5.9072463045595214e-05
0,56,8.702528430148959e-05
0,57,0.00020115617371629924
0,58,9.512188989901915e-05
0,59,0.00011102318967459723
0,60,7.653387729078531e-05
0,61,8.188956417143345e-05
0,62,9.686130215413868e-05
0,63,0.0003895062836818397
0,64,5.443869304144755e-05
0,65,0.0001235587551491335
0,66,7.967540295794606e-05
0,67,5.888369560125284e-05
0,68,0.00027168140513822436
0,69,0.00012115027493564412
0,70,0.00023857371706981212
0,71,5.387661440181546e-05
0,72,9.102334297494963e-05
0,73,6.31084549240768e-05
0,74,5.7129163906211033e-05
0,75,0.0006855747196823359
0,76,7.17434159014374e-05
0,77,8.740147313801572e-05
0,78,0.0011350482236593962
0,79,2.8962023861822672e-05
0,80,7.596895011374727e-05
0,81,0.0001231906790053472
0,82,4.454490408534184e-05
0,83,0.00011372959124855697
0,84,0.0005291732377372682
0,85,7.038694457150996e-05
0,86,4.2334620957262814e-05
0,87,8.032634650589898e-05
0,88,5.993163358652964e-05
0,89,6.088727241149172e-05
